userName,score,at,content
Pengguna Google,5,2024-08-26 09:36:20,Bgus mntap
Pengguna Google,1,2024-08-26 08:15:09,"Tolong Perbaiki bug!!. Login saja eror mulu, tambahkan teman eror. Serba eror"
Pengguna Google,1,2024-08-26 07:58:30,Akun Line rangerku hilang semua. GK bisa login akun lama di line yg sekarang
Pengguna Google,2,2024-08-26 06:51:00,Punya saya tidak bisa di buka 😡😡😡
Pengguna Google,5,2024-08-26 06:39:38,Wa ini bagus bangett aku dongwlott ya
Pengguna Google,1,2024-08-26 06:17:08,"Ngga bisa dipake, ngga bisa join grup, eror terus, nomor yang didaftarkan ngga terdaftar di negara, embohlah"
Pengguna Google,2,2024-08-26 04:34:47,Tolong tambahin lagi opsi login Facebook akun line yang terkait facebook terkait juga dengan game line rangers
Pengguna Google,1,2024-08-26 03:59:38,makin ribet
Pengguna Google,1,2024-08-25 23:53:31,ini kenapa punya saya error terus ketika mau menyetujui pertemanan
Pengguna Google,5,2024-08-25 18:52:25,good
Pengguna Google,1,2024-08-25 17:49:37,"Udah sepi pengguna line, karna kebanyakan fitur yg ngga penting. Padahal kalo buat videocall lebih enak di line dari pada aplikasi yg lain. Semoga aja masih tetep bertahan walaupun temen2 udah ga pake line"
Pengguna Google,1,2024-08-25 16:43:44,"Apalah dulu pernah login lewat telfon, sekarang malah di ilangin akunnya. Jadi dari awal"
Pengguna Google,2,2024-08-25 14:03:15,tiap 3 jam telpon mati copo amat 🥱🥱
Pengguna Google,5,2024-08-25 11:21:57,Good job
Pengguna Google,2,2024-08-25 11:03:05,"gabisa di pake samsek, setiap pencet sstu sll error"" trs"
Pengguna Google,5,2024-08-25 07:39:10,Sangat membantu
Pengguna Google,3,2024-08-25 06:19:16,Tolong kembalikan fitu login line menggunakan Facebook jadi tolong pihak line mohon penangananya soalnya semua akun game line saya ada di situ 🙏
Pengguna Google,1,2024-08-25 02:54:13,Paket tempek
Pengguna Google,1,2024-08-25 02:47:53,Kenapa nomor telpon saya tidak bisa terdaftar????????
Pengguna Google,5,2024-08-24 23:04:32,Thank you LINE for providing emojis for Free🎌
Pengguna Google,1,2024-08-24 17:39:43,Nggaa bisa loginn saya. Ngga masuk akal
Pengguna Google,5,2024-08-24 16:38:24,Please pihak line jangan ilangin system keepnya gue dah 7 tahun make line banyak kenangan di keep gue simpen
Pengguna Google,1,2024-08-24 15:13:25,Kok nomor saya gak bisa di masukin ya ?
Pengguna Google,1,2024-08-24 14:39:51,😬😬😯😯😯😠😠tt
Pengguna Google,1,2024-08-24 12:34:09,"Kenapa line tidak bisa login lagi pakai facebook padahal get rich gw udh lama gw mainkan, suruh ngulang dari awal buat id line... Lebih baik jangan di download ini line gk guna lagi"
Pengguna Google,3,2024-08-24 12:03:03,bikin fitur satu akun bisa 2 perangkat
Pengguna Google,1,2024-08-24 12:00:08,Ga bisa di donload
Pengguna Google,5,2024-08-24 11:43:33,Sangat bagus
Pengguna Google,1,2024-08-24 11:06:04,"Login susah, tambah teman dikit akun ditangguhkan. Fungsi apk apa?"
Pengguna Google,1,2024-08-24 11:01:09,Makin jelek
Pengguna Google,1,2024-08-24 10:50:10,HAhah
Pengguna Google,1,2024-08-24 07:39:34,"Balikin fitur login lewat facebook, line gw cuma login lewat facebook doang, yaelah dah-_-"
Pengguna Google,5,2024-08-24 05:25:07,Oke sip
Pengguna Google,1,2024-08-24 04:18:54,0 .1.1
Pengguna Google,1,2024-08-24 04:17:29,woy mana login pake facebook? akun lama saya login cuma lewat fb malah fiturnya ga ada sampahh banget ni apk lama lama asuu
Pengguna Google,1,2024-08-24 03:45:31,tidak bisa menambahkan nomor telepon
Pengguna Google,5,2024-08-23 17:27:21,Sangat cocok untuk pasangan
Pengguna Google,3,2024-08-23 16:04:48,Tolong! Saya mau login tapi ngga bisa-bisa. Bolak-balik Mulu😭 mesti ngadu ke admin yg mana????
Pengguna Google,5,2024-08-23 16:00:54,Good
Pengguna Google,5,2024-08-23 15:25:08,kenapa tidak bisa login dengan facebook.
Pengguna Google,5,2024-08-23 14:11:43,Sangat bagus
Pengguna Google,1,2024-08-23 13:23:39,🙏😔
Pengguna Google,5,2024-08-23 11:45:00,Mantap
Pengguna Google,1,2024-08-23 11:40:26,GK bisa login
Pengguna Google,1,2024-08-23 11:37:11,Gimana login kembali dengan Facebook akun saya ada disana semua
Pengguna Google,1,2024-08-23 08:47:13,"LINE INDO KACAUUU, JNGAN APA"" DI BLOKIR MIN, INI KEBANYAKAN KASUS TERMASUK SAYA, CUMA ADD FRIEND BUAT MISI GAME LETS GETRICH SAMA LINE RANGER, YAKALI LINE NYA DI BLOKIR BGINII, KALO BGINI TRUS, SAYA SEBAGAI USER LINE LAMAA, KECEWA LAHH, ITU AKUN RAWATAN MIN RAWATAN SAYA, ILANG GTU AJAA KENA BLOKIRR, KLO BISA SOLUSINYA MIN, TOLONGLAH KEMBALIIN AKUN GAME YANG KE BLOKIR ITUU, UDH MAIN LAMA"" TAPI HASILNYA MALAH DI BLOKIR GARA"" ADD FRIEND MIN YA KALI... KECEWA KALO BEGINI"
Pengguna Google,2,2024-08-23 08:16:18,Tolong Min bisa masuk lagi melalui Facebook
Pengguna Google,1,2024-08-23 03:36:17,Akun line sekarang kalau login susah banget apalagi opsi pindah akunnya harus pake hpyang lama sedangkan hape gue yang udah lama udah rusak gimana kali line bikin ribet aja akun getrick gue hilang semuanya skrng gua males pake line dan lgr gue hilang semuanya coba di pertimbangkan lagi yang punya aplikasi line bisa bisa semua orang males pake line
Pengguna Google,5,2024-08-23 02:21:12,Line sangat membantu bisnis saya
Pengguna Google,2,2024-08-23 01:12:54,"tolong untuk menerima kode login jangan cuma lewat SMS sama panggilan dong, kasihan yang nomornya udah tak aktif. kalau bisa penerimaan kode bisa lewat wa juga. terimakasih"
Pengguna Google,5,2024-08-23 01:06:07,Setuju
Pengguna Google,5,2024-08-22 18:19:14,Baik
Pengguna Google,5,2024-08-22 11:44:40,Bagus
Pengguna Google,5,2024-08-22 11:04:47,👍👍👍👍👍👍
Pengguna Google,2,2024-08-22 10:13:52,Notif sering tidak muncul kalau aplikasi tidak di buka dulu. Padahal sudah menyalakan notifikasi selalu on dan izin menjalankan di latar belakang juga aktif
Pengguna Google,1,2024-08-22 08:16:42,"login Facebook dihilangkan, otomatis gada akses lagi masuk ke line yg lama, dan ketemu temen2 lama. mantap perubahan nya line, bukan dipermudah malah dipersulit."
Pengguna Google,3,2024-08-22 07:19:27,Saran si kalo pen rame lagi ni apl Jangan di bedakan apl nya. Misal webtoon jadi enak bisa rekomendasi temen webtoon ter seru.
Pengguna Google,2,2024-08-22 06:56:53,"tidak bisa mendaftar kan no hp, keterangannya nomor telp tidak dapat ditambahkan di wilayah anda."
Pengguna Google,2,2024-08-22 02:33:08,Kenapa saya tidak bisa mengganti Fp
Pengguna Google,1,2024-08-22 01:14:53,Nug
Pengguna Google,2,2024-08-22 00:18:12,Tidak bisa menambahkan No.telepon
Pengguna Google,1,2024-08-21 23:30:25,Tidak bisa masuk ke akun setelah di download ulang bagaimana sih ?
Pengguna Google,1,2024-08-21 23:16:55,"Mau cari tman gak jadi, mau tambahin nomor gak jadi semuanya gak jadi, aplikasi rusak"
Pengguna Google,1,2024-08-21 22:42:29,Ga bisa login !!
Pengguna Google,1,2024-08-21 21:55:31,"Tolong kembalikan fitur login menggunakan Facebook, karena itu salah satu cara yg ampuh untuk mengembalikan akun yg lama, dan hapus login menggunakan Apple untuk android, karena pemakainya mayoritas dari android"
Pengguna Google,2,2024-08-21 18:52:23,"Ga bisa tambah nomer telepon nih min, gmn ya??"
Pengguna Google,1,2024-08-21 17:25:28,"pls mau login susah nya minta ampun.. sama mau nambahin temen juga ada tulisan ""terjadi error yang tidak di ketauhi"" & masalah jaringan, aku pake wifi gabisa pake data juga gabisa ayo dong di benerin lagi aplikasi nya.. jadi gabisa berteman dengan siapa pun aku ..."
Pengguna Google,1,2024-08-21 16:35:36,Susah daftarin nomer telfnya
Pengguna Google,2,2024-08-21 15:43:12,Tidak bisa mengirim pesan
Pengguna Google,1,2024-08-21 15:23:51,"Ini gimana dah, masa gue coba login pake akun line gue lagi yang lama engga ke detect sama Line nya, padahal gue udah sempat main line tuh lama banget.. udah gw tautin² sama akun google gue, ngapa jadi gini sekarang.. cukup aneh. Terus fitur login dengan ID Line kemana? Masa udah hilang..."
Pengguna Google,5,2024-08-21 14:03:02,AKHSAY KUMAR AND RANI MUKHARJI
Pengguna Google,4,2024-08-21 10:27:56,"Kenapa ya aku gak bisa menambahkan Nomor, Pengen nambahkan Teman Ototmatis tp gak bisa karna menambahkan nomor gak bisa"
Pengguna Google,2,2024-08-21 06:26:31,"Tolong dong buat yang login pake Facebook, karena saya gatau email sandi dan no hp nya, semua di hp lama, cuman ingat Facebook doang, kenapa sekarang gabisa yaaaa"
Pengguna Google,1,2024-08-21 01:10:18,Akun gw hilang karena gabisa login dari Facebook lagi
Pengguna Google,1,2024-08-20 23:04:10,akun get rich ku hilang gara² line ngga bisa kait ke fb. KOCAK
Pengguna Google,1,2024-08-20 22:16:06,"Tolong fitur login facebook balikin lagi, akun gw login pake fb tapi ga bisa login gara2 udah ga bisa login lewat fb, lewat nomor pun di bilang nomor belum terdaftar, jelas2 nomornya masih sama"
Pengguna Google,1,2024-08-20 21:11:00,"Dah lama pakai line dulu enak ,beda sekarang mau buka akun aja sulit sekarang .. gak tau caranya delete lagi delete lagi dah.. gak paham sekarang pakainya."
Pengguna Google,5,2024-08-20 17:22:01,Ok
Pengguna Google,1,2024-08-20 16:32:18,"Aplikasi macam apa ini , ko akun baru login langsung kena blokir verifikasi kocak padahal baru login , percuma juga lapor csnya jawabannya cuma ' anda telah melakukan verifikasi melebihi batas ' padahal baru login,udh lah makin ga jelas mending tutup aja aplikasi ini"
Pengguna Google,4,2024-08-20 15:07:52,"Perangkat lama rusak trus ga bisa log in di perangkat baru. Min, aku minta tolong buat hapus akun kalo bisa"
Pengguna Google,2,2024-08-20 14:33:45,"sinyal baik, tapi telfon sering mati sendiri, tolong perbaiki"
Pengguna Google,4,2024-08-20 13:34:30,Sekarang kok ada iklannya? Apa saya doang yah
Pengguna Google,1,2024-08-20 13:08:01,Kenapa saya tidak dapat mendaftarkan nomor telpon saya di wilayah saya ini. Anehh
Pengguna Google,5,2024-08-20 08:37:42,Goodapp
Pengguna Google,1,2024-08-20 06:47:43,"Line sekarang udah beda,dulu masih bisa masuk lewat FB,sekarang udah gak ada login lewat FB."
Pengguna Google,1,2024-08-20 06:15:37,"Tidak ada Verifikasi kode ke email.. harus verifikasi ke hp sebelumnya,, sedangkan hp nya rusak ,,, payah kau line,,"
Pengguna Google,5,2024-08-20 02:31:38,Mantap
Pengguna Google,1,2024-08-20 00:08:07,jelek banget masa mau daftar ada tulisan update line tp ga bisa di update
Pengguna Google,5,2024-08-19 17:29:12,Good
Pengguna Google,5,2024-08-19 16:41:33,Amazing from mercydawn
Pengguna Google,5,2024-08-19 14:17:22,Sangat bagus
Pengguna Google,1,2024-08-19 13:05:11,gk bisa nambahin nomor telepon/nomor hp dengan alasan nomor telepon tidak dapat ditambahkan di negara/wilayah anda.ini gk masuk akal...tolong diperbaiki
Pengguna Google,5,2024-08-19 12:39:29,Sangat mudah dan nyaman dipakai
Pengguna Google,3,2024-08-19 11:52:32,"TOLONG DONG VERIFIKASI NYA BISA DIKIRIM KE WA, NOMOR NYA KE BLOKIR JADI GAK BISA MASUK AKUN LAMA. TOLONG SOLUSINYA 🥲"
Pengguna Google,1,2024-08-19 11:13:42,Di hp saya tidak bisa daftar dan masuk aplikasi line. Knpe gitu?
Pengguna Google,5,2024-08-19 07:03:15,ok 👍👍👍
Pengguna Google,1,2024-08-19 06:35:03,Saya tidak bisa menambahkan no telpon dari negara saya dan juga saya tidak bisa menambahkan teman
Pengguna Google,1,2024-08-19 05:54:36,"Saya tidak bisa mengirim pesan,padahal jaringan internet saya baik baik saja"
Pengguna Google,3,2024-08-19 03:11:44,"mau buat akun baru malah muncul akun lama yg malah gak bisa di login.. tolong diperbaiki ya! pilihan akun yg tertaut gugel ditambahkan menu ""menambahkan akun google"""
Pengguna Google,1,2024-08-18 23:54:09,"Masa gabisa daftar lewat nomor WhatsAp??!! Udah gitu kalo mau nambah teman harus masukin nomor WhatsApp kita, sedangkan gabisa daftarin nomor WhatsApp"
Pengguna Google,5,2024-08-18 22:42:10,keren
Pengguna Google,1,2024-08-18 22:09:05,Apk gajelas udah pernah daftar pas login ulang malah ga bisa
Pengguna Google,1,2024-08-18 19:37:30,Update apaan gak da bagusnya. Malah semakin update malah menyusahkan pengguna
Pengguna Google,5,2024-08-18 16:57:16,Sangat cocok
Pengguna Google,1,2024-08-18 15:34:25,Kenapa tidak bisa buat nelfon maupun vc
Pengguna Google,2,2024-08-18 15:18:48,Pelajari lebih lanjut
Pengguna Google,1,2024-08-18 15:05:05,"Tidak bisa login ,harus menggunakan kode pindah akun,setelah di minta buat kirim kode tpi gk muncul2,mengecewakan😑"
Pengguna Google,4,2024-08-18 11:18:20,"never think i wasn't better alone, can change the weather might not be forever, but it is forever, is even better, and i dont know what im crying for i dont think i could love u moree might not be long but baby i i love u till the day that i diee... till the day that i dieeeee... till the light left my eyessss.."
Pengguna Google,1,2024-08-18 09:53:38,"Aneh, daftarin nomor malah gk terdaftar di daerah anda.."
Pengguna Google,1,2024-08-18 09:33:07,Line saya eror terus tidak bisa kirim pesan tidak bisa nambah teman gimana min tolong lah
Pengguna Google,5,2024-08-18 09:09:11,Bagus
Pengguna Google,1,2024-08-18 05:58:27,Ga bisa menggunakan no televon 🥺🥺🥺
Pengguna Google,5,2024-08-18 05:00:37,Line makin susah dan makin jelek dan juga gak bermanfaat... Masak nambah nomor saja ndak bisa
Pengguna Google,5,2024-08-18 04:37:26,susah sekali
Pengguna Google,4,2024-08-18 01:34:07,Baik
Pengguna Google,1,2024-08-18 00:21:41,WOIII ADAIIN FITUR ANTI BACA DONG!!!!
Pengguna Google,5,2024-08-17 23:02:59,👍
Pengguna Google,1,2024-08-17 19:02:02,Cara login pake fb gmna
Pengguna Google,5,2024-08-17 17:57:30,Lucu
Pengguna Google,5,2024-08-17 17:44:34,boleh
Pengguna Google,1,2024-08-17 16:30:39,Mengapa line nearby nya gaada?
Pengguna Google,5,2024-08-17 13:29:24,Like this
Pengguna Google,1,2024-08-17 11:56:54,Kenapa akun sering hilang? Giliran mau login malah eror mulu.
Pengguna Google,1,2024-08-17 11:06:23,"ini aplikasi repot bgt mau login anjir, udah masuk pakek verifikasi nomor. masih diminta kata sandi lagi. mana gak bisa rest kata sandi. kocak bener. pantesan kalah sama watsap."
Pengguna Google,5,2024-08-17 08:48:37,OK
Pengguna Google,3,2024-08-17 08:30:08,Tolong untuk fitur unsend / urungkan pesan tidak diberi batas waktu 24 jam agar pesan lama bisa di unsend juga
Pengguna Google,5,2024-08-17 07:49:39,Apk the best
Pengguna Google,1,2024-08-17 07:25:07,Kembalikan login Facebook
Pengguna Google,1,2024-08-17 06:32:10,aplikasi banyak bug buat login aja susah
Pengguna Google,1,2024-08-17 04:30:57,Kenapa nomor tidak bisa memasukkan nomor telepon terus di bilang nomor tidak dapat di tambahkan di negara/wilayah anda. Ini terjadi sudah 3 bulan
Pengguna Google,4,2024-08-17 02:40:50,R5s🐖🐕 DMas 43 4.peno 4th to 46m6zszźxjssrz54 C dino gk 🐮🦁 4zz5 zszźxjs 4srz54 🐶🐶🐶
Pengguna Google,1,2024-08-17 02:22:42,"Tolong untuk login adakanlah melalui email dan user dengan kata sandi, jangan hanya nomer telepon saja karna nomer telepon saya sudah expired di sebabkan saya sudah pindah negara dari Malaysia ke Indonesia. Saya sangat butuh akun tersebut. Tolong sangat perhatiannya, Terima kasih"
Pengguna Google,2,2024-08-17 00:12:50,Kenapa fitur openchatnya dihapus....jidi tidak seru dan mangasikan lagi line
Pengguna Google,1,2024-08-16 22:29:22,"kok aku g bisa daftar ya min.setiap daftar hrs verifikasi minta sandi sedangkan hp baru nomer baru.bingung minta sandi,sandi apaan wong hp baru nomer baru.ada yg bisa bantu?kl g ada yg bisa bnt berarti nih aplikasi line skr buruk bngt pelayanannya.tak ksh bintang 1 coz aku blm bisa daftar"
Pengguna Google,1,2024-08-16 18:42:18,Otak lu di benerin dulu kalo pengen bintang 5
Pengguna Google,1,2024-08-16 16:39:58,"sekarang line gak bisa mencantumkan gmail dan gak bisa login lewat gmail, klo no telp nya hangus gimana itu, pdhl data penting semua di line, jangan kaya gini ya aplikasi nya mohon bngt."
Pengguna Google,5,2024-08-16 16:34:33,kok keluat keluar terus
Pengguna Google,4,2024-08-16 14:46:22,"aplikasinya bagus, cuma untuk developernya mohon di adakan fitur ""sedang mengetik"" dibawah username ketika didalam obrolan, agar pengguna tidak bingung antara di baca saja atau lawan bicara sedang mengetik . terimakasih🙏🏻"
Pengguna Google,1,2024-08-16 14:42:37,"pas mau daftar nomor wilayahnya ga terdaftar, gabisa di daftarin gimana sih gajelas bgt"
Pengguna Google,5,2024-08-16 13:35:42,good
Pengguna Google,1,2024-08-16 12:28:25,Susah klo mau log in gjls
Pengguna Google,1,2024-08-16 10:48:53,"Apk paling ampas, pantes gaada yg make Lo selain cuma buat maen getrich. Emg se sampah itu soalnya haha"
Pengguna Google,1,2024-08-16 10:30:18,gabisa update
Pengguna Google,5,2024-08-16 09:59:12,Mengapa nobhp tidak bisa di gunakan di negara indonesia
Pengguna Google,2,2024-08-16 07:52:32,Kenapa ada update line tapi ga bisa masuk
Pengguna Google,2,2024-08-16 07:30:55,"2 stars dulu soalnya udah agak lain kulihat aplikasi ini dan banyak yang mulai eror aplikasi nya, kalau udah diperbaiki developernya baru ditambahin lagi bintangnya 3 lagi oke"
Pengguna Google,4,2024-08-16 06:43:49,"aku login di pc, giliran mau login lagi di hp ga bisa. pake nomor telepon juga ga bisa. perbaiki cara login line. minimal pake email lagi pilihannya dimunculkan"
Pengguna Google,5,2024-08-16 03:23:22,kenapa gak bisa line saya
Pengguna Google,5,2024-08-15 22:16:06,Bagus dan jelas
Pengguna Google,1,2024-08-15 16:57:53,"tidak bisa login melalui akun Facebook padahal cuma tertaut akun tersebut, melalui nomor telepon juga tidak bisa, padahal sudah nomor telepon sudah benar"
Pengguna Google,1,2024-08-15 16:47:21,"BANYAK BUG ANYING,KALO GA KRN BUTUH G KU DOWNLOAD!"
Pengguna Google,1,2024-08-15 16:37:44,line jdi ga jelas apa apa di ban anehhh
Pengguna Google,1,2024-08-15 14:03:56,Gimana nih gak bisa login fb
Pengguna Google,1,2024-08-15 13:49:48,Berat banget padahal hp masih luang memorinya
Pengguna Google,1,2024-08-15 13:44:27,"Ini line di upadate ko malah semakin ngaco, akum saya malah i blokir 17 hari. Astagaa"
Pengguna Google,5,2024-08-15 13:32:46,Bagus bngt
Pengguna Google,1,2024-08-15 10:21:51,"ada masalah gak ada solusi nya , kecewa sekali sama apk line ini"
Pengguna Google,5,2024-08-15 09:49:14,Gak bisa nambahin nomor telepon
Pengguna Google,1,2024-08-15 07:21:38,"KENAPA SIH GABISA LOGIN PAKE FACEBOOK LAGI?! PADAHAL DARI DULU BISA, FOTO SAMA VIDEO ADA DI LINE SEMUA :("
Pengguna Google,1,2024-08-15 02:20:20,aplikasi gajelass petunjuk nya aja gajelas buat login bikin ribet aswww minimal benerin dulu dahh kegunaan buat hal yg penting jadi gabisa anjg
Pengguna Google,2,2024-08-15 00:57:31,Akunku hilang min gara² ga bisa login lewat facebook lagi data game juga hilang
Pengguna Google,1,2024-08-14 23:08:15,Login nya gabisa pake akun google sekarang :( sedih
Pengguna Google,5,2024-08-14 18:26:46,"minimal benerin add friend nya min...kasian noh yang punya group line ga bisa invite member baru, jangan dikit2 bug"
Pengguna Google,5,2024-08-14 17:10:38,👍👍👍👍
Pengguna Google,5,2024-08-14 16:32:47,Tidak bisa nambah kan no telepon
Pengguna Google,1,2024-08-14 16:26:17,"Gagal total. Pesan dari akun saya udah 4 bulan tidak bisa diterima pengguna lain (semua orang). Dan sempat terblokir 60 hari. Eh in malah diblokir lagi. Dan udah hubungi line cs berkali-kali tidak ada perbaikan sama sekali terhadap akun line saya, malah dibalas ""Melanggar Ketentuan"" tanpa memberi penjelasan dan tidak ada perbaikan sama sekali bahkan setelah melewati masa blokir tadi."
Pengguna Google,1,2024-08-14 14:51:45,Nomer telpon pas dimasukkan selalu tidak terdaftar heran
Pengguna Google,1,2024-08-14 14:24:26,Min tolong balikin lagi fitur log in via facebook dong
Pengguna Google,1,2024-08-14 13:46:55,"Gabisa login pake fb jadi males pake line ,ada data data penting soalnya"
Pengguna Google,1,2024-08-14 10:50:03,Tidak bisa memasukan no tlf
Pengguna Google,1,2024-08-14 10:40:01,aku mau balik akun lama aku gabisa :(
Pengguna Google,1,2024-08-14 06:46:26,"akun lama tidak bisa login lai, aplikasi line sangat buruk"
Pengguna Google,5,2024-08-14 06:25:35,Bagus
Pengguna Google,5,2024-08-14 05:23:49,Ok
Pengguna Google,1,2024-08-14 04:54:18,"Masa nggk bisa daftar akun line, katanya daftar pakai akun google eh tpi ndk ada pilihan untuk daftar pakai akun google. Udh cek di bawah juga nggk ada, disuruh update apk padahal baru ja download, frustasi banget. Tolong dong ini di-update, gimana mau makai line tpi nggak bisa daftar."
Pengguna Google,3,2024-08-14 03:17:19,Apklikasi udh Bagus tapi ..tolong di adain translate nya dong biar chat dengan org luar bisa mengerti nanti saya tambahin bintangnya kalo udh ada fitur tersebut
Pengguna Google,1,2024-08-14 02:21:18,SEMAKIN SULIT AKSES
Pengguna Google,1,2024-08-14 01:59:44,"udah beli stiker dan tema banyak, sekarang malah gabisa login dari fb, disaat yang sama nomor untuk mengaitkan ke line sudah tidak aktif. payah. bikin akun baru juga ga bisa, padahal perangkat kompatibel lho, disuruh update... lah ini aja udh versi paling baru yg tersedia."
Pengguna Google,5,2024-08-13 22:39:56,Sangat bagus
Pengguna Google,1,2024-08-13 21:34:00,Aplikasi gajelas tertaut cuma di Facebook malah ga bisa login mana akun satu satunya lagi temen disitu banyak banget. Balikin lah akunnya biar bisa silaturahmi lagi
Pengguna Google,3,2024-08-13 19:34:10,kurang lancar saat digunakan sms atau tlp
Pengguna Google,5,2024-08-13 18:59:17,"Akun line gw ilang kasih cara buat balikin lah, gw cuman kaitin di fb dan sekarang gabisa log via fb apa apaan dah!"
Pengguna Google,1,2024-08-13 16:06:57,balikin lahhh login fb nyaa
Pengguna Google,1,2024-08-13 15:41:16,"tidak bisa menambahkan nmor,"
Pengguna Google,1,2024-08-13 15:40:15,"Gak jelas, login gak bisa"
Pengguna Google,4,2024-08-13 05:06:17,Min kapan ya line bisa masuk akun lama di hp baru pake email/ no tlpon aja tanpa harus ada persetujuan dari hp sebelumnya? Hp gue sebelumnya hilangg hadeuhhhh
Pengguna Google,5,2024-08-12 19:09:39,Hello. Kenapa akun line saya tidak bisa mendaftarkan nomor telephon
Pengguna Google,5,2024-08-12 16:48:14,2024 masih ada yang main line????😂😂
Pengguna Google,1,2024-08-12 13:55:40,APLIKASI BUSUK KEBANYAKAN IKLAN
Pengguna Google,5,2024-08-12 10:24:32,Ok
Pengguna Google,1,2024-08-12 06:24:30,Kenapa LiNE sekarang kalo buat aku baru selalu error' gak bisa masuk group dan kalo chat atau telepon org juga gak muncul notifikasi ke hp org yg dichat? Ud bbrp x bantu org buatkan akun semua hasilnya sama
Pengguna Google,1,2024-08-12 05:35:37,"Aneh banget gaada opsi tambahkan nomer telfon, tapi gabisa juga login pake email dan sandi. Tolong diperbaiki"
Pengguna Google,1,2024-08-11 23:43:39,"Krna hp ke riset line hilang. Dan pas login lagi dengan email tulisannya ""email telah terpakai di akun sblmnya"". Kenapa sulit bgt untuk login lg dengan hp dan email yg sama? Mohon di perbaiki"
Pengguna Google,5,2024-08-11 17:12:37,Kerja
Pengguna Google,1,2024-08-11 15:30:42,Please make facebook can be login again. I lost my account
Pengguna Google,1,2024-08-11 14:53:21,"Tidak bisa login tolong di bantu, mintak verifikasi, hp lama hilang gimana cara verifikasi nya?"
Pengguna Google,1,2024-08-11 14:32:22,Akun getrich gua ilang gimana
Pengguna Google,1,2024-08-11 13:07:29,"Buruk banget aplikasi line saat ini, karna tidak bisa daftar menggunakan nomor telepon ( nomor anda tidak terdaftarp di wilayah / negara )"
Pengguna Google,3,2024-08-11 13:05:09,Cukup baik
Pengguna Google,5,2024-08-11 08:46:50,Ok
Pengguna Google,3,2024-08-11 07:50:01,Error' terus line
Pengguna Google,1,2024-08-11 07:41:22,Apk jelek sejagat playstore
Pengguna Google,5,2024-08-10 22:45:29,Ok
Pengguna Google,1,2024-08-10 17:53:39,Selalu eror
Pengguna Google,1,2024-08-10 16:56:07,Pembodohan g bisa daftar
Pengguna Google,3,2024-08-10 15:16:49,People nearby ilang kah minnnn?? jawabbb yaa🙏
Pengguna Google,1,2024-08-10 14:41:28,Apk sampah kah?
Pengguna Google,2,2024-08-10 14:35:08,Gabisa nambahin nomor telepon
Pengguna Google,1,2024-08-10 14:30:09,line monyet beler bat dah mau login aja di persulit
Pengguna Google,5,2024-08-10 13:42:31,keren nihh
Pengguna Google,2,2024-08-10 11:57:46,"Log in line aja susah banget, gmn caranya liat kode verifikasi akun di chat linenya sedangkan cuma login di satu device dan enggak ditautkan di pc, laptop atau hp yang lainnya KEK MANAAAA INIII"
Pengguna Google,1,2024-08-10 11:11:40,Puji
Pengguna Google,1,2024-08-10 11:03:22,Tidak bisa login google mohon benarkan
Pengguna Google,1,2024-08-10 09:55:39,aneh pas mau daftarin no telp tidak bisa . aneh bgt. No telpon tidak bisa ditambhkan di negara anda. aneh
Pengguna Google,1,2024-08-10 07:51:36,bagus bngt aplikasi nya
Pengguna Google,1,2024-08-10 07:40:23,"Login dipersulit, knp harus ada verifikasi pindah akun. Ribet buat yg sering ganti custom."
Pengguna Google,1,2024-08-10 04:19:39,Kasi tombol confirm lah coeg
Pengguna Google,5,2024-08-10 03:21:57,Bermanfaat
Pengguna Google,1,2024-08-09 23:40:04,gara2 lu gua kehilangan moment
Pengguna Google,1,2024-08-09 23:39:22,"Kenapa sekarang sangat susah banget , handphone saya rusak dan saya lupa kata sandi email saya , tidak bisa masuk ke line di hp baru saya , karena harus pakai kata sandi , dulu cuma nomor telefon saja sudah bisa masuk dan segampang itu ketika dahulu , sekarang ribet banget .kerjaan saya semua ada di aplikasi LINE . Lalu bagaimana skrg GK ada tanggung jawab nya , mana akun saya udh dari tahun 2019 , tanggung jawab dong . Balikin akun line saya . parah banget jadi kacau semua aplikasi gak jelas"
Pengguna Google,1,2024-08-09 20:51:57,Tambah teman di blokir sementara sampai kapan ini? Akun lgr saya sayang bgt kalau harus hilang
Pengguna Google,5,2024-08-09 15:03:19,🅚🅔🅡🅔🅝 bro 😎
Pengguna Google,1,2024-08-09 13:15:27,Aplikasi semakin buruk Udha login no HP Ada kode dimasukin Karna lupa pass saya kllik lupa pass Hp siap restart ya disuruh login pake Hp.lama Hp.lama sudah direstart Aplikasi makin buruk
Pengguna Google,1,2024-08-09 12:35:55,Gk bisa masukin no tlp 😒😒😒
Pengguna Google,1,2024-08-09 09:40:51,Aduuh error
Pengguna Google,5,2024-08-09 09:21:47,mantapp
Pengguna Google,1,2024-08-09 09:09:49,gabisa log in
Pengguna Google,5,2024-08-09 08:49:19,Line sangat bagus sinyalnya bagus
Pengguna Google,1,2024-08-09 08:26:30,"Bagaimana bisa LINE tidak dapat mengenali perangkat saya yg suda di reset ke pengaturan pabrik ? Akun saya tidak dapat di buka dan meminta verivikasi pinda akun, tolong bantuannya."
Pengguna Google,2,2024-08-09 08:02:48,"ini gimana sih kok gak bisa daftar, ini maksudnya bikin aplikasi buat apa"
Pengguna Google,1,2024-08-09 06:50:55,eror
